username_length,password_length,shannon_entropy,contains_SQL,contains_XSS,sql_count,xss_count,no_squotes,no_dquotes,true_label
37,39,4.277506957226393,True,False,5,0,4,0,-1
9,27,3.6000243109901753,True,False,4,0,2,0,-1
9,24,3.5502668851770927,True,False,4,0,2,0,-1
23,41,3.9756668524183407,True,False,6,0,6,0,-1
33,38,4.358017004235112,True,False,5,0,4,0,-1
10,48,3.945682457200926,True,False,8,0,7,0,-1
32,23,4.11431920865627,True,False,9,0,7,0,-1
22,40,3.9518414659341223,True,False,11,0,11,0,-1
17,23,3.6588022365267534,True,False,8,0,6,0,-1
37,33,4.118027409281129,True,False,10,0,9,0,-1
25,35,4.016505272472586,True,False,7,0,6,0,-1
15,40,3.8562634054711755,True,False,8,0,8,0,-1
36,17,4.163627302423887,True,False,3,0,2,0,-1
27,40,3.847250742095866,True,False,6,0,6,0,-1
34,34,4.130587327574473,True,False,10,0,10,0,-1
9,19,3.4217229104929783,True,False,5,0,2,0,-1
10,45,3.988994469989254,True,False,3,0,2,0,-1
34,20,4.145935406214218,True,False,4,0,2,0,-1
20,42,4.021464496404019,True,False,7,0,7,0,-1
11,19,2.81423836110825,True,False,10,0,10,0,-1
23,39,3.934693601466567,True,False,11,0,11,0,-1
26,42,4.269857479377905,True,False,4,0,4,0,-1
29,35,4.065192860612432,True,False,7,0,7,0,-1
42,24,4.085746827948802,True,False,6,0,5,0,-1
34,25,4.2127449207461085,True,False,7,0,6,0,-1
12,30,3.59384644029579,True,False,10,0,9,0,-1
26,32,4.0563954906863415,True,False,6,0,6,0,-1
11,30,3.821503888230258,True,False,6,0,5,0,-1
32,21,4.169006821969319,True,False,4,0,2,0,-1
28,25,3.913717539153064,True,False,5,0,4,0,-1
19,22,3.6650474836362767,True,False,7,0,5,0,-1
36,36,4.236575498277952,True,False,5,0,4,0,-1
23,39,3.8430358631996246,True,False,11,0,11,0,-1
34,27,4.2129826494481435,True,False,8,0,7,0,-1
22,30,3.958289323585446,True,False,8,0,7,0,-1
21,47,4.2864552623884355,True,False,6,0,5,0,-1
21,27,4.155326680761597,True,False,5,0,4,0,-1
12,41,3.8766805021160264,True,False,5,0,4,0,-1
35,28,3.971434604440194,True,False,11,0,11,0,-1
9,30,3.772573883611434,True,False,7,0,5,0,-1
14,31,3.4797952502234297,True,False,10,0,10,0,-1
12,15,2.9852281360342516,True,False,7,0,6,0,-1
35,21,3.964407672690742,True,False,4,0,2,0,-1
15,49,3.9578645316064867,True,False,6,0,6,0,-1
14,36,3.9565474007101837,True,False,9,0,8,0,-1
8,25,3.569061285207977,False,False,6,0,5,0,1
14,31,3.7862544134288907,True,False,8,0,8,0,-1
9,19,3.352757393251599,True,False,5,0,2,0,-1
35,36,4.212881647860007,True,False,10,0,9,0,-1
24,42,3.7604524454569512,True,False,6,0,6,0,-1
11,38,4.1970822612219765,True,False,3,0,2,0,-1
14,43,3.8891411107753675,True,False,12,0,11,0,-1
22,36,4.110688177429903,True,False,7,0,6,0,-1
35,24,4.295508290806835,True,False,7,0,6,0,-1
14,19,3.267630400634833,True,False,8,0,6,0,-1
10,24,3.7031073894908615,True,False,7,0,6,0,-1
11,25,3.655135122268763,True,False,4,0,2,0,-1
9,43,3.8023522951611,True,False,5,0,4,0,-1
35,58,4.163817518660765,True,False,5,0,5,0,-1
12,52,3.9793833896519746,True,False,3,0,2,0,-1
17,23,3.630869382191957,True,False,8,0,6,0,-1
20,32,4.059573579326026,True,False,7,0,7,0,-1
11,27,3.5194851572397647,True,False,10,0,10,0,-1
34,43,4.031382506963209,True,False,4,0,4,0,-1
21,26,3.9022925846689,True,False,6,0,5,0,-1
25,36,4.208408714297723,True,False,7,0,6,0,-1
9,28,3.819910079062258,True,False,4,0,2,0,-1
10,47,4.122068266022384,True,False,4,0,2,0,-1
12,30,3.7912935332184197,True,False,7,0,6,0,-1
10,42,4.1066364774700395,True,False,3,0,2,0,-1
13,42,3.9787187078806756,True,False,5,0,4,0,-1
28,19,3.920042772369206,True,False,8,0,8,0,-1
29,65,4.430610600624786,False,True,4,6,4,0,-1
34,25,4.556995287947003,False,True,4,4,4,0,-1
34,34,4.271497101674352,False,True,4,4,4,0,-1
32,32,4.109464791064801,False,True,4,4,4,0,-1
25,29,4.314613632378166,False,True,4,5,4,0,-1
32,26,4.314787227937808,False,True,4,4,4,0,-1
25,29,4.314613632378166,False,True,4,5,4,0,-1
32,32,4.109464791064801,False,True,4,4,4,0,-1
32,25,4.314034874064905,False,True,4,4,4,0,-1
29,29,3.899260845825335,False,True,4,6,4,0,-1
34,25,4.556995287947003,False,True,4,4,4,0,-1
32,65,4.5969951208372875,False,True,4,5,4,0,-1
26,65,4.672995657949705,False,True,4,5,4,0,-1
34,25,4.556995287947003,False,True,4,4,4,0,-1
32,29,4.229427004426431,False,True,4,5,4,0,-1
65,32,4.5969951208372875,False,True,4,5,4,0,-1
25,65,4.640084691073212,False,True,4,5,4,0,-1
25,25,4.191841518357242,False,True,4,4,4,0,-1
65,34,4.56562979094471,False,True,4,5,4,0,-1
34,34,4.271497101674352,False,True,4,4,4,0,-1
26,32,4.314787227937808,False,True,4,4,4,0,-1
32,65,4.5969951208372875,False,True,4,5,4,0,-1
32,32,4.109464791064801,False,True,4,4,4,0,-1
32,25,4.314034874064905,False,True,4,4,4,0,-1
26,32,4.314787227937808,False,True,4,4,4,0,-1
26,29,4.355851127144314,False,True,4,5,4,0,-1
32,26,4.314787227937808,False,True,4,4,4,0,-1
29,26,4.355851127144314,False,True,4,5,4,0,-1
26,25,4.277859555621147,False,True,4,4,4,0,-1
29,32,4.229427004426431,False,True,4,5,4,0,-1
25,25,4.191841518357242,False,True,4,4,4,0,-1
32,32,4.109464791064801,False,True,4,4,4,0,-1
25,34,4.556995287947003,False,True,4,4,4,0,-1
34,25,4.556995287947003,False,True,4,4,4,0,-1
32,26,4.314787227937808,False,True,4,4,4,0,-1
34,34,4.271497101674352,False,True,4,4,4,0,-1
26,25,4.277859555621147,False,True,4,4,4,0,-1
34,65,4.56562979094471,False,True,4,5,4,0,-1
25,29,4.314613632378166,False,True,4,5,4,0,-1
32,29,4.229427004426431,False,True,4,5,4,0,-1
65,25,4.640084691073212,False,True,4,5,4,0,-1
29,34,4.290623587245975,False,True,4,5,4,0,-1
65,32,4.5969951208372875,False,True,4,5,4,0,-1
34,29,4.290623587245975,False,True,4,5,4,0,-1
25,25,4.191841518357242,False,True,4,4,4,0,-1
29,65,4.430610600624786,False,True,4,6,4,0,-1
26,34,4.571821714782868,False,True,4,4,4,0,-1
29,29,3.899260845825335,False,True,4,6,4,0,-1
32,25,4.314034874064905,False,True,4,4,4,0,-1
25,25,4.191841518357242,False,True,4,4,4,0,-1
32,65,4.5969951208372875,False,True,4,5,4,0,-1
34,65,4.56562979094471,False,True,4,5,4,0,-1
32,26,4.314787227937808,False,True,4,4,4,0,-1
32,34,4.412833131196454,False,True,4,4,4,0,-1
26,29,4.355851127144314,False,True,4,5,4,0,-1
26,65,4.672995657949705,False,True,4,5,4,0,-1
26,34,4.571821714782868,False,True,4,4,4,0,-1
65,65,4.468239031939682,False,True,4,6,4,0,-1
29,32,4.229427004426431,False,True,4,5,4,0,-1
32,32,4.109464791064801,False,True,4,4,4,0,-1
26,32,4.314787227937808,False,True,4,4,4,0,-1
32,29,4.229427004426431,False,True,4,5,4,0,-1
25,32,4.314034874064905,False,True,4,4,4,0,-1
25,32,4.314034874064905,False,True,4,4,4,0,-1
65,29,4.430610600624786,False,True,4,6,4,0,-1
29,26,4.355851127144314,False,True,4,5,4,0,-1
32,32,4.109464791064801,False,True,4,4,4,0,-1
29,32,4.229427004426431,False,True,4,5,4,0,-1
25,25,4.191841518357242,False,True,4,4,4,0,-1
26,32,4.314787227937808,False,True,4,4,4,0,-1
25,65,4.640084691073212,False,True,4,5,4,0,-1
26,25,4.277859555621147,False,True,4,4,4,0,-1
29,34,4.290623587245975,False,True,4,5,4,0,-1
29,29,3.899260845825335,False,True,4,6,4,0,-1
26,34,4.571821714782868,False,True,4,4,4,0,-1
32,26,4.314787227937808,False,True,4,4,4,0,-1
26,29,4.355851127144314,False,True,4,5,4,0,-1
65,34,4.56562979094471,False,True,4,5,4,0,-1
34,25,4.556995287947003,False,True,4,4,4,0,-1
34,29,4.290623587245975,False,True,4,5,4,0,-1
25,65,4.640084691073212,False,True,4,5,4,0,-1
26,32,4.314787227937808,False,True,4,4,4,0,-1
34,29,4.290623587245975,False,True,4,5,4,0,-1
26,26,4.138021161987909,False,True,4,4,4,0,-1
25,65,4.640084691073212,False,True,4,5,4,0,-1
25,26,4.277859555621147,False,True,4,4,4,0,-1
26,26,4.138021161987909,False,True,4,4,4,0,-1
65,32,4.5969951208372875,False,True,4,5,4,0,-1
26,32,4.314787227937808,False,True,4,4,4,0,-1
26,65,4.672995657949705,False,True,4,5,4,0,-1
25,34,4.556995287947003,False,True,4,4,4,0,-1
25,34,4.556995287947003,False,True,4,4,4,0,-1
32,65,4.5969951208372875,False,True,4,5,4,0,-1
65,34,4.56562979094471,False,True,4,5,4,0,-1
26,32,4.314787227937808,False,True,4,4,4,0,-1
29,29,3.899260845825335,False,True,4,6,4,0,-1
65,32,4.5969951208372875,False,True,4,5,4,0,-1
25,65,4.640084691073212,False,True,4,5,4,0,-1
25,65,4.640084691073212,False,True,4,5,4,0,-1
65,26,4.672995657949705,False,True,4,5,4,0,-1
65,34,4.56562979094471,False,True,4,5,4,0,-1
32,34,4.412833131196454,False,True,4,4,4,0,-1
25,65,4.640084691073212,False,True,4,5,4,0,-1
25,26,4.277859555621147,False,True,4,4,4,0,-1
25,29,4.314613632378166,False,True,4,5,4,0,-1
65,65,4.468239031939682,False,True,4,6,4,0,-1
25,34,4.556995287947003,False,True,4,4,4,0,-1
26,25,4.277859555621147,False,True,4,4,4,0,-1
25,25,4.191841518357242,False,True,4,4,4,0,-1
34,65,4.56562979094471,False,True,4,5,4,0,-1
300,15,1.9258645474210656,False,False,0,0,0,0,1
15,11,3.587858798299509,False,False,0,0,0,0,1
11,15,3.587858798299509,False,False,0,0,0,0,1
30,1000,0.2470331493674217,False,False,0,0,0,0,1
11,300,1.8778481902327055,False,False,0,0,0,0,1
11,300,1.8778481902327055,False,False,0,0,0,0,1
30,300,2.0479843863267395,False,False,0,0,0,0,1
30,15,2.8730727092502457,False,False,0,0,0,0,1
11,15,3.587858798299509,False,False,0,0,0,0,1
11,11,3.0453010864917958,False,False,0,0,0,0,1
11,15,3.587858798299509,False,False,0,0,0,0,1
11,15,3.587858798299509,False,False,0,0,0,0,1
11,30,2.876654497859216,False,False,0,0,0,0,1
15,11,3.587858798299509,False,False,0,0,0,0,1
15,15,2.5500245357745905,False,False,0,0,0,0,1
30,1000,0.2470331493674217,False,False,0,0,0,0,1
300,11,1.8778481902327053,False,False,0,0,0,0,1
30,15,2.8730727092502457,False,False,0,0,0,0,1
300,30,2.0479843863267395,False,False,0,0,0,0,1
300,1000,1.1532906105959626,False,False,0,0,0,0,1
15,11,3.587858798299509,False,False,0,0,0,0,1
11,1000,0.1294517914313783,False,False,0,0,0,0,1
30,30,1.6796605229195791,False,False,0,0,0,0,1
30,30,1.6796605229195791,False,False,0,0,0,0,1
300,11,1.8778481902327053,False,False,0,0,0,0,1
11,300,1.8778481902327055,False,False,0,0,0,0,1
11,1000,0.1294517914313783,False,False,0,0,0,0,1
30,1000,0.2470331493674217,False,False,0,0,0,0,1
1000,11,0.1294517914313783,False,False,0,0,0,0,1
1000,11,0.1294517914313783,False,False,0,0,0,0,1
300,30,2.0479843863267395,False,False,0,0,0,0,1
11,11,3.0453010864917958,False,False,0,0,0,0,1
300,300,1.6000835536482323,False,False,0,0,0,0,1
15,300,1.9258645474210656,False,False,0,0,0,0,1
15,300,1.9258645474210656,False,False,0,0,0,0,1
15,30,2.8730727092502457,False,False,0,0,0,0,1
11,30,2.876654497859216,False,False,0,0,0,0,1
1000,300,1.1532906105959626,False,False,0,0,0,0,1
30,1000,0.2470331493674217,False,False,0,0,0,0,1
300,1000,1.1532906105959626,False,False,0,0,0,0,1
15,15,2.5500245357745905,False,False,0,0,0,0,1
11,11,3.0453010864917958,False,False,0,0,0,0,1
15,1000,0.1466983210228352,False,False,0,0,0,0,1
300,1000,1.1532906105959626,False,False,0,0,0,0,1
1000,30,0.2470331493674217,False,False,0,0,0,0,1
1000,11,0.1294517914313783,False,False,0,0,0,0,1
30,11,2.876654497859216,False,False,0,0,0,0,1
30,1000,0.2470331493674217,False,False,0,0,0,0,1
15,300,1.9258645474210656,False,False,0,0,0,0,1
11,11,3.0453010864917958,False,False,0,0,0,0,1
1000,15,0.1466983210228352,False,False,0,0,0,0,1
11,300,1.8778481902327055,False,False,0,0,0,0,1
11,300,1.8778481902327055,False,False,0,0,0,0,1
15,1000,0.1466983210228352,False,False,0,0,0,0,1
300,11,1.8778481902327053,False,False,0,0,0,0,1
1000,300,1.1532906105959626,False,False,0,0,0,0,1
1000,15,0.1466983210228352,False,False,0,0,0,0,1
11,30,2.876654497859216,False,False,0,0,0,0,1
1000,300,1.1532906105959626,False,False,0,0,0,0,1
15,1000,0.1466983210228352,False,False,0,0,0,0,1
11,15,3.587858798299509,False,False,0,0,0,0,1
1000,30,0.2470331493674217,False,False,0,0,0,0,1
1000,300,1.1532906105959626,False,False,0,0,0,0,1
30,11,2.876654497859216,False,False,0,0,0,0,1
300,11,1.8778481902327053,False,False,0,0,0,0,1
30,300,2.0479843863267395,False,False,0,0,0,0,1
1000,30,0.2470331493674217,False,False,0,0,0,0,1
1000,15,0.1466983210228352,False,False,0,0,0,0,1
300,300,1.6000835536482323,False,False,0,0,0,0,1
30,300,2.0479843863267395,False,False,0,0,0,0,1
30,15,2.8730727092502457,False,False,0,0,0,0,1
1000,11,0.1294517914313783,False,False,0,0,0,0,1
15,15,2.5500245357745905,False,False,0,0,0,0,1
300,30,2.0479843863267395,False,False,0,0,0,0,1
300,1000,1.1532906105959626,False,False,0,0,0,0,1
15,300,1.9258645474210656,False,False,0,0,0,0,1
30,30,1.6796605229195791,False,False,0,0,0,0,1
300,30,2.0479843863267395,False,False,0,0,0,0,1
15,30,2.8730727092502457,False,False,0,0,0,0,1
11,1000,0.1294517914313783,False,False,0,0,0,0,1
15,300,1.9258645474210656,False,False,0,0,0,0,1
15,1000,0.1466983210228352,False,False,0,0,0,0,1
1000,11,0.1294517914313783,False,False,0,0,0,0,1
11,30,2.876654497859216,False,False,0,0,0,0,1
1000,1000,0.006201319309952017,False,False,0,0,0,0,1
300,11,1.8778481902327053,False,False,0,0,0,0,1
11,15,3.587858798299509,False,False,0,0,0,0,1
11,15,3.587858798299509,False,False,0,0,0,0,1
300,15,1.9258645474210656,False,False,0,0,0,0,1
15,15,2.5500245357745905,False,False,0,0,0,0,1
30,11,2.876654497859216,False,False,0,0,0,0,1
300,300,1.6000835536482323,False,False,0,0,0,0,1
1000,30,0.2470331493674217,False,False,0,0,0,0,1
300,11,1.8778481902327053,False,False,0,0,0,0,1
300,11,1.8778481902327053,False,False,0,0,0,0,1
30,30,1.6796605229195791,False,False,0,0,0,0,1
15,15,2.5500245357745905,False,False,0,0,0,0,1
15,11,3.587858798299509,False,False,0,0,0,0,1
1000,300,1.1532906105959626,False,False,0,0,0,0,1
1000,15,0.1466983210228352,False,False,0,0,0,0,1
6,4,2.8453509366224368,False,False,0,0,0,0,1
14,10,3.723074189428569,False,False,0,0,0,0,1
12,7,3.6464393446710153,False,False,0,0,0,0,1
12,10,3.9361804341297555,False,False,0,0,0,0,1
17,6,3.6053885422075336,False,False,0,0,0,0,1
15,12,4.012188403968661,False,False,0,0,0,0,1
10,12,4.0559581516151235,False,False,0,0,0,0,1
15,6,3.8453509366224354,False,False,0,0,0,0,1
12,8,2.9277989702947855,False,False,0,0,0,0,1
11,12,4.084962500721156,False,False,0,0,0,0,1
14,7,4.186704345910023,False,False,0,0,0,0,1
14,11,3.8252517372886508,False,False,0,0,0,0,1
16,6,4.088779347361362,False,False,0,0,0,0,1
15,8,4.001629167387823,False,False,0,0,0,0,1
11,6,3.94770277922009,False,False,0,0,0,0,1
15,10,3.9790978911348036,False,False,0,0,0,0,1
13,8,4.061482186720775,False,False,0,0,0,0,1
13,8,3.6978458230844127,False,False,0,0,0,0,1
13,10,3.9701755214643453,False,False,0,0,0,0,1
12,10,3.795088586397733,False,False,0,0,0,0,1
12,11,4.303508854797679,False,False,0,0,0,0,1
14,8,3.708132064658602,False,False,0,0,0,0,1
12,7,3.921928094887362,False,False,0,0,0,0,1
12,11,4.053508854797679,False,False,0,0,0,0,1
13,12,3.902174814211727,False,False,0,0,0,0,1
12,6,3.9321380397593737,False,False,0,0,0,0,1
15,8,3.8868421881310122,False,False,0,0,0,0,1
13,4,3.3921472236645345,False,False,0,0,0,0,1
15,10,3.8542858719872455,False,False,0,0,0,0,1
12,9,3.82306798227366,False,False,0,0,0,0,1
13,10,4.251629167387823,False,False,0,0,0,0,1
12,7,3.2393538721672006,False,False,0,0,0,0,1
12,8,4.011365041826378,False,False,0,0,0,0,1
16,11,3.7673757978160416,False,False,0,0,0,0,1
12,7,3.921928094887362,False,False,0,0,0,0,1
13,12,4.056020968057881,False,False,0,0,0,0,1
13,9,3.7622673906514947,False,False,0,0,0,0,1
9,14,3.9701755214643457,False,False,0,0,0,0,1
13,4,3.5304930567574826,False,False,0,0,0,0,1
11,6,3.5724312513221195,False,False,0,0,0,0,1
14,4,3.7216117239699007,False,False,0,0,0,0,1
10,7,3.392147223664534,False,False,0,0,0,0,1
13,8,3.7201287774331866,False,False,0,0,0,0,1
12,7,3.346439344671015,False,False,0,0,0,0,1
14,6,3.4992275417233563,False,False,0,0,0,0,1
13,9,4.088779347361362,False,False,0,0,0,0,1
11,10,3.970573095811684,False,False,0,0,0,0,1
12,8,4.106603137064474,False,False,0,0,0,0,1
12,7,3.8219280948873617,False,False,0,0,0,0,1
15,8,3.2201755214643453,False,False,0,0,0,0,1
11,10,4.277613436819114,False,False,0,0,0,0,1
15,9,4.213660689688186,False,False,0,0,0,0,1
14,10,4.083856189774724,False,False,0,0,0,0,1
13,12,3.9462227768165983,False,False,0,0,0,0,1
11,10,3.6589934152538053,False,False,0,0,0,0,1
12,10,4.229871195093384,False,False,0,0,0,0,1
12,9,3.754441845713345,False,False,0,0,0,0,1
16,8,3.943465189601647,False,False,0,0,0,0,1
16,10,4.282484261342601,False,False,0,0,0,0,1
14,6,3.2728043273346197,False,False,0,0,0,0,1
16,9,4.026986833359286,False,False,0,0,0,0,1
13,9,3.914866303883101,False,False,0,0,0,0,1
14,11,3.796217602590056,False,False,0,0,0,0,1
11,7,3.9321380397593733,False,False,0,0,0,0,1
13,4,3.461320140211008,False,False,0,0,0,0,1
14,9,4.084962500721157,False,False,0,0,0,0,1
14,7,3.8796640049025934,False,False,0,0,0,0,1
11,9,3.9754180179138325,False,False,0,0,0,0,1
14,8,4.001822825622231,False,False,0,0,0,0,1
15,11,4.060262039120378,False,False,0,0,0,0,1
13,9,3.74095326040484,False,False,0,0,0,0,1
14,8,3.708132064658602,False,False,0,0,0,0,1
14,6,3.5585186130489053,False,False,0,0,0,0,1
11,10,4.095795255000933,False,False,0,0,0,0,1
10,6,3.734521664779752,False,False,0,0,0,0,1
11,12,4.053508854797679,False,False,0,0,0,0,1
12,8,3.880179922675737,False,False,0,0,0,0,1
15,6,3.754441845713345,False,False,0,0,0,0,1
16,11,3.9407598325400897,False,False,0,0,0,0,1
11,7,3.9321380397593733,False,False,0,0,0,0,1
14,9,3.6572682296173893,False,False,0,0,0,0,1
12,11,3.8239348962840563,False,False,0,0,0,0,1
13,7,3.748994803525096,False,False,0,0,0,0,1
13,12,4.026986833359286,False,False,0,0,0,0,1
13,12,4.103909910282363,False,False,0,0,0,0,1
16,8,3.1736606896881856,False,False,0,0,0,0,1
11,8,3.821928094887362,False,False,0,0,0,0,1
11,6,3.3082708345352603,False,False,0,0,0,0,1
15,8,3.8239348962840563,False,False,0,0,0,0,1
13,5,3.826874881864637,False,False,0,0,0,0,1
16,9,4.18083298720544,False,False,0,0,0,0,1
16,10,4.134336113194452,False,False,0,0,0,0,1
12,10,3.9690016298759936,False,False,0,0,0,0,1
14,10,4.103465189601646,False,False,0,0,0,0,1
13,7,3.7849418274376423,False,False,0,0,0,0,1
11,8,3.7841837197791883,False,False,0,0,0,0,1
12,8,3.8801799226757376,False,False,0,0,0,0,1
16,7,4.084962500721156,False,False,0,0,0,0,1
15,8,3.6887218755408675,False,False,0,0,0,0,1
13,6,3.3841837197791893,False,False,0,0,0,0,1
13,9,4.001822825622232,False,False,0,0,0,0,1
13,6,3.7841837197791888,False,False,0,0,0,0,1
15,8,3.9387218755408675,False,False,0,0,0,0,1
12,11,3.9387218755408675,False,False,0,0,0,0,1
12,9,4.368522527728205,False,False,0,0,0,0,1
13,8,4.095795255000933,False,False,0,0,0,0,1
15,8,4.084962500721157,False,False,0,0,0,0,1
16,8,3.783465189601647,False,False,0,0,0,0,1
10,10,4.20184123230257,False,False,0,0,0,0,1
15,9,4.103465189601646,False,False,0,0,0,0,1
10,9,3.546439344671015,False,False,0,0,0,0,1
11,8,3.921928094887362,False,False,0,0,0,0,1
12,8,3.52257158913636,False,False,0,0,0,0,1
12,6,3.6818808028034025,False,False,0,0,0,0,1
12,11,4.251629167387824,False,False,0,0,0,0,1
12,10,4.0559581516151235,False,False,0,0,0,0,1
14,8,3.795088586397733,False,False,0,0,0,0,1
15,8,3.90726822961739,False,False,0,0,0,0,1
13,9,3.849223912390625,False,False,0,0,0,0,1
12,12,4.213660689688186,False,False,0,0,0,0,1
12,12,4.023465189601647,False,False,0,0,0,0,1
13,9,3.882045108136863,False,False,0,0,0,0,1
11,6,3.350209029099897,False,False,0,0,0,0,1
13,6,3.5841837197791886,False,False,0,0,0,0,1
13,6,3.6464393446710157,False,False,0,0,0,0,1
12,8,3.7849418274376427,False,False,0,0,0,0,1
12,9,3.9139770731827506,False,False,0,0,0,0,1
13,6,3.5464393446710156,False,False,0,0,0,0,1
14,10,3.6234651896016468,False,False,0,0,0,0,1
15,6,3.3564924137968237,False,False,0,0,0,0,1
14,6,3.784941827437643,False,False,0,0,0,0,1
15,12,4.307354922057605,False,False,0,0,0,0,1
12,10,4.262692390839622,False,False,0,0,0,0,1
12,8,3.975418017913833,False,False,0,0,0,0,1
13,10,4.136842188131013,False,False,0,0,0,0,1
13,10,3.8035088547976788,False,False,0,0,0,0,1
14,7,3.4474015047059146,False,False,0,0,0,0,1
16,9,4.056020968057881,False,False,0,0,0,0,1
13,7,3.8801799226757376,False,False,0,0,0,0,1
16,6,3.882045108136863,False,False,0,0,0,0,1
11,10,4.186704345910024,False,False,0,0,0,0,1
16,6,4.0559581516151235,False,False,0,0,0,0,1
12,6,3.7216117239699,False,False,0,0,0,0,1
15,9,3.943465189601646,False,False,0,0,0,0,1
15,12,4.182005814760213,False,False,0,0,0,0,1
12,7,3.5219280948873624,False,False,0,0,0,0,1
12,6,3.681880802803402,False,False,0,0,0,0,1
12,5,3.8365916681089787,False,False,0,0,0,0,1
11,11,3.9690016298759936,False,False,0,0,0,0,1
13,5,3.681880802803402,False,False,0,0,0,0,1
12,5,3.8365916681089787,False,False,0,0,0,0,1
19,6,4.132944044980958,False,False,0,0,0,0,1
15,10,4.056020968057881,False,False,0,0,0,0,1
18,9,4.039148671903071,False,False,0,0,0,0,1
14,6,3.8208888513501886,False,False,0,0,0,0,1
16,6,4.088779347361362,False,False,0,0,0,0,1
12,7,4.1219280948873624,False,False,0,0,0,0,1
14,6,3.880179922675738,False,False,0,0,0,0,1
15,6,3.9705730958116834,False,False,0,0,0,0,1
10,9,3.5464393446710156,False,False,0,0,0,0,1
12,8,3.558518613048906,False,False,0,0,0,0,1
12,8,3.748994803525096,False,False,0,0,0,0,1
17,11,3.8369589098021653,False,False,0,0,0,0,1
15,10,3.902174814211727,False,False,0,0,0,0,1
13,8,3.754441845713345,False,False,0,0,0,0,1
15,8,3.2201755214643453,False,False,0,0,0,0,1
16,11,4.1550455468258045,False,False,0,0,0,0,1
18,9,3.780394654123196,False,False,0,0,0,0,1
12,6,3.576617644908665,False,False,0,0,0,0,1
11,7,3.74741303953164,False,False,0,0,0,0,1
15,9,3.2234651896016464,False,False,0,0,0,0,1
13,7,3.975418017913833,False,False,0,0,0,0,1
16,9,4.026986833359286,False,False,0,0,0,0,1
12,7,3.6464393446710153,False,False,0,0,0,0,1
13,10,4.084962500721157,False,False,0,0,0,0,1
12,10,3.882045108136863,False,False,0,0,0,0,1
13,12,3.9500637564362093,False,False,0,0,0,0,1
11,8,4.021928094887362,False,False,0,0,0,0,1
14,9,4.303508854797679,False,False,0,0,0,0,1
17,5,3.7294461949052566,False,False,0,0,0,0,1
12,6,3.721611723969901,False,False,0,0,0,0,1
12,7,3.784183719779189,False,False,0,0,0,0,1
14,11,4.085055102756476,False,False,0,0,0,0,1
13,8,3.754441845713344,False,False,0,0,0,0,1
15,10,4.103909910282363,False,False,0,0,0,0,1
13,8,3.879664004902593,False,False,0,0,0,0,1
14,9,3.6887218755408675,False,False,0,0,0,0,1
12,11,3.6531071683628116,False,False,0,0,0,0,1
12,10,4.088779347361362,False,False,0,0,0,0,1
12,10,4.088779347361362,False,False,0,0,0,0,1
16,10,3.9302703722934544,False,False,0,0,0,0,1
12,7,3.821928094887362,False,False,0,0,0,0,1
14,8,3.534219021180341,False,False,0,0,0,0,1
16,6,3.914866303883101,False,False,0,0,0,0,1
14,9,4.16829583405449,False,False,0,0,0,0,1
15,10,3.7381493331928657,False,False,0,0,0,0,1
15,5,3.7256507561120937,False,False,0,0,0,0,1
16,6,3.969001629875993,False,False,0,0,0,0,1
13,7,3.880179922675737,False,False,0,0,0,0,1
12,8,3.748994803525096,False,False,0,0,0,0,1
12,9,4.095795255000932,False,False,0,0,0,0,1
12,10,4.175735869100492,False,False,0,0,0,0,1
14,6,3.6537567082870015,False,False,0,0,0,0,1
16,10,4.060262039120378,False,False,0,0,0,0,1
14,10,4.083856189774724,False,False,0,0,0,0,1
13,8,3.970573095811684,False,False,0,0,0,0,1
12,9,4.061482186720775,False,False,0,0,0,0,1
15,8,3.9072682296173897,False,False,0,0,0,0,1
14,11,3.9500637564362093,False,False,0,0,0,0,1
10,12,4.0559581516151235,False,False,0,0,0,0,1
14,9,3.9387218755408675,False,False,0,0,0,0,1
11,6,3.94770277922009,False,False,0,0,0,0,1
13,9,3.849223912390625,False,False,0,0,0,0,1
10,8,3.681880802803401,False,False,0,0,0,0,1
12,12,3.8634651896016465,False,False,0,0,0,0,1
15,6,4.061482186720775,False,False,0,0,0,0,1
12,11,3.8553885422075345,False,False,0,0,0,0,1
12,10,4.001822825622231,False,False,0,0,0,0,1
15,6,4.061482186720775,False,False,0,0,0,0,1
14,8,4.088779347361362,False,False,0,0,0,0,1
17,9,3.726204631392456,False,False,0,0,0,0,1
17,4,3.663532754804254,False,False,0,0,0,0,1
15,11,4.208410187268527,False,False,0,0,0,0,1
16,6,3.882045108136863,False,False,0,0,0,0,1
16,9,3.8731406795131322,False,False,0,0,0,0,1
12,6,3.6818808028034016,False,False,0,0,0,0,1
9,8,3.5724312513221195,False,False,0,0,0,0,1
13,6,3.621928094887362,False,False,0,0,0,0,1
11,6,3.94770277922009,False,False,0,0,0,0,1
18,8,3.676390632579627,False,False,0,0,0,0,1
13,9,3.7622673906514947,False,False,0,0,0,0,1
13,8,2.970573095811685,False,False,0,0,0,0,1
13,8,3.6978458230844122,False,False,0,0,0,0,1
13,10,3.855388542207534,False,False,0,0,0,0,1
16,8,4.023465189601646,False,False,0,0,0,0,1
14,8,4.0559581516151235,False,False,0,0,0,0,1
16,5,3.658993415253805,False,False,0,0,0,0,1
